0.487587 0.434985 0.447273 0.492195 0.0100296 0.49747 0.516632 -0.336468 
0.476046 0.431464 0.489761 0.457476 -0.135425 -0.141391 -0.213274 -0.318912 
0.570888 0.431504 0.462323 0.454378 -0.296218 0.186735 0.39655 0.362102 
0.421167 0.469676 0.522458 0.586547 0.369854 0.347299 -0.173298 -0.632886 
0.493029 0.482891 0.493866 0.491577 0.135414 -0.319359 -0.171382 0.172184 
0.477165 0.480724 0.547242 0.507546 0.386998 0.291558 -0.227156 -0.0182913 
0.658576 0.437756 0.497025 0.445174 0.616825 -0.160951 0.160845 -0.162569 
0.494023 0.556256 0.488506 0.474663 0.189685 0.436381 0.371221 0.426121 
0.496343 0.492535 0.461479 0.481709 -0.398106 -0.928014 0.278258 -0.023643 
0.538557 0.465709 0.534253 0.466258 0.162352 -0.680662 0.811926 0.114015 
0.545363 0.270284 0.363477 0.518741 -0.101069 0.424963 0.299524 -0.154298 
0.530401 0.495794 0.469639 0.445088 -0.286906 -0.0280754 0.149741 0.845798 
0.519678 0.545688 0.568377 0.478404 -0.617933 0.25723 0.908983 -0.0216633 
0.23908 0.464691 0.59949 0.520333 0.76963 0.0322137 -0.394452 0.0109469 
0.650886 0.308131 0.670639 0.111228 0.0558093 -0.0828784 0.0755682 -0.247027 
0.447279 0.50183 0.469511 0.609403 0.518942 -0.400069 0.414792 -0.857036 
0.798604 0.940752 0.97026 0.0294941 -0.000554349 -0.00188436 -0.00375392 0.00378528 
0.519806 0.421896 0.542298 0.540294 0.322586 -0.71822 0.383478 0.160499 
0.435529 0.536463 0.45995 0.520348 0.474002 -0.876073 0.369682 0.300863 
0.135756 0.0725943 0.083004 0.113119 0.00727053 0.0135963 0.0118912 0.00872546 
0.0601986 0.949299 0.940004 0.933563 0.00215565 -0.00255945 -0.00216292 -0.00195324 
0.903378 0.829002 0.932315 0.088923 -0.0109781 -0.00620314 -0.0156715 0.0119286 
0.523311 0.423817 0.555113 0.50302 0.314843 0.528536 0.120638 0.142831 
0.373888 0.542945 0.488209 0.512857 -0.644739 0.255132 0.259134 0.0212282 
0.500378 0.417378 0.46048 0.498475 0.0245691 0.787248 -0.278443 -0.0536837 
0.0537152 0.0504357 0.0537271 0.953393 -0.00134713 -0.00143472 -0.00134683 0.00155259 
0.481305 0.66498 0.781192 0.618211 -0.0258938 0.276041 0.43007 0.214611 
0.844819 0.792571 0.0928216 0.122868 0.0252339 0.018878 -0.0421867 -0.0318703 
0.527932 0.486415 0.606763 0.545029 0.0266685 -0.432241 0.793354 0.647711 
0.3925 0.456545 0.421854 0.475762 -0.67714 -0.303083 -0.554922 -0.291924 
0.461056 0.394265 0.38388 0.424895 -0.189443 0.635856 0.669856 0.395783 
0.810465 0.81803 0.896087 0.922694 -0.0155923 -0.0162405 -0.0284401 -0.0382285 
0.140748 0.370966 0.330202 0.430463 -0.382919 -0.0890165 -0.155346 -0.0804286 
0.973372 0.975032 0.024838 0.963982 0.000238253 0.000254097 -0.000255422 0.00017614 
0.534177 0.456042 0.464189 0.477393 0.696945 -0.9156 -0.155559 0.411562 
0.0444684 0.0801483 0.0574428 0.142064 0.00697657 0.00387078 0.00540079 0.00218378 
0.556907 0.566672 0.595933 0.57649 -0.497027 -0.424916 -0.516232 -0.460353 
0.518 0.568045 0.476941 0.415652 -0.0234459 -0.751772 -0.414583 0.506029 
0.028436 0.0804237 0.042679 0.94221 0.00211581 0.000748102 0.00140971 -0.00104111 
0.548818 0.528671 0.568215 0.468503 -0.303269 0.0300738 -0.702187 0.648139 
0.498853 0.484881 0.514923 0.494089 -0.337437 0.0529282 -0.229996 0.364787 
0.515205 0.499113 0.510223 0.511336 -0.0715363 0.628287 -0.20718 0.0026074 
0.473699 0.637062 0.367386 0.517081 0.21214 0.483664 -0.465467 0.0580016 
0.544165 0.526767 0.490637 0.517551 -0.534853 0.319499 0.0781955 -0.2531 
0.477908 0.481699 0.754899 0.437331 -0.0242462 0.0295874 0.852435 -0.345374 
0.518382 0.502426 0.537008 0.791125 -0.0334017 -0.0862626 -0.28669 -0.893541 
0.542882 0.531938 0.605466 0.581376 -0.378701 -0.253364 -0.781914 -0.696892 
0.686235 0.462231 0.657738 0.425978 0.559492 -0.188847 0.520625 -0.290826 
0.0411967 0.987482 0.0155365 0.955872 -9.15437e-05 0.000301269 -0.000242737 8.54636e-05 
0.515316 0.467827 0.456608 0.525545 -0.32561 0.716217 0.676075 -0.664184 
0.0790371 0.973191 0.974172 0.0332505 0.00024558 -0.000724018 -0.000751507 0.000583748 
0.533551 0.480457 0.497541 0.490123 0.164392 -0.0152021 0.284032 -0.880682 
0.481396 0.424314 0.551221 0.672503 -0.150706 0.242068 0.000784694 -0.628769 
0.343569 0.471138 0.442213 0.542647 0.823405 -0.0691352 0.298085 -0.259871 
0.431684 0.565538 0.49197 0.484762 0.628295 -0.732969 -0.184388 -0.101441 
0.681252 0.179652 0.606321 0.512632 0.259023 -0.437354 0.152908 0.0192697 
0.173342 0.881917 0.839755 0.10951 -0.0221032 0.0324467 0.0239098 -0.0349868 
0.528291 0.497076 0.589688 0.55678 0.0592546 -0.404525 0.705059 0.649925 
0.476192 0.582197 0.617274 0.514643 0.185152 0.11063 0.649777 -0.285903 
0.625086 0.476215 0.479243 0.533467 0.836938 0.311841 -0.260181 0.383879 
0.483635 0.467277 0.573038 0.638843 0.113812 0.273923 -0.638496 -0.78567 
0.108818 0.885582 0.169783 0.119601 0.0247829 -0.0235699 0.0158839 0.0225485 
0.497543 0.698245 0.608312 0.580858 0.11949 0.525125 0.384593 0.364192 
0.858391 0.113697 0.120722 0.138554 0.0202854 -0.0252654 -0.0237951 -0.0207328 
0.546979 0.45886 0.593732 0.489044 -0.335701 0.303692 -0.9162 -0.42439 
0.41742 0.355794 0.857781 0.202256 0.0551439 0.107528 -0.2944 0.210329 
0.942932 0.00582699 0.0107564 0.98839 -7.76162e-06 7.60151e-05 4.11793e-05 -3.81532e-05 
0.239012 0.774263 0.654442 0.56369 0.325197 -0.351319 -0.212093 -0.0933413 
0.876176 0.148514 0.436044 0.628436 -0.152896 0.116312 0.028298 -0.0454082 
0.468221 0.558445 0.575826 0.538514 -0.00103687 0.124526 0.149734 0.181734 
0.461079 0.505166 0.483209 0.479184 -0.509017 -0.762113 0.379185 0.0291767 
0.465202 0.515019 0.505217 0.480377 -0.132947 0.771474 0.554098 0.251905 
0.595315 0.367607 0.514232 0.339214 -0.341913 0.42099 -0.284539 0.569744 
0.202288 0.930518 0.241963 0.877277 0.0220077 -0.0640729 0.0183991 -0.0362759 
0.481914 0.487769 0.507067 0.469502 -0.620047 -0.132761 -0.743126 0.473041 
0.573572 0.555292 0.600646 0.573484 -0.266267 -0.158174 -0.249004 -0.224877 
0.536642 0.492385 0.458299 0.48638 -0.168314 -0.418859 -0.538753 -0.390759 
0.481172 0.486791 0.497964 0.473195 0.13797 0.762259 0.314663 0.423623 
0.471892 0.454159 0.466503 0.477036 -0.457611 -0.368613 -0.228929 -0.0521085 
0.309941 0.452679 0.496769 0.318658 -0.386536 0.101031 -0.0169071 -0.385318 
0.870988 0.8779 0.881883 0.891378 0.0167101 0.017656 0.0182514 0.0198467 
0.50198 0.616931 0.584809 0.479825 -0.243455 0.667 0.642629 -0.166523 
0.152887 0.113048 0.131047 0.927861 -0.0113996 -0.0154168 -0.0132994 0.0241595 
0.481203 0.444016 0.499286 0.50077 0.274296 -0.899676 0.457163 -0.34392 
0.867825 0.104026 0.878519 0.0795235 -0.0107195 0.0136201 -0.0116631 0.0178167 
0.469232 0.514005 0.500788 0.50471 0.0977058 -0.482206 -0.217589 -0.568078 
0.442798 0.440354 0.51646 0.520899 -0.0567064 -0.501136 0.0587147 -0.101027 
0.359129 0.448386 0.550729 0.431157 0.783082 0.423099 -0.103344 0.198255 
0.134108 0.788734 0.420415 0.515604 -0.253889 0.154342 -0.0526983 -0.000583257 
0.896429 0.141684 0.883175 0.12515 0.0220962 -0.0161522 0.0195892 -0.0182862 
0.801907 0.14099 0.121634 0.886669 0.0207311 -0.0291274 -0.0337626 0.0362361 
0.320505 0.382802 0.697885 0.61182 0.4052 0.279029 -0.414728 -0.27471 
0.784406 0.167361 0.0415234 0.0708524 -0.00525208 0.00676569 0.0272694 0.0159813 
0.886717 0.904619 0.784376 0.0981778 -0.0215378 -0.0255801 -0.0113154 0.0248514 
0.823183 0.921795 0.0484392 0.825052 -0.00706917 -0.015983 0.0258045 -0.00714467 
0.432436 0.533998 0.527711 0.469096 -0.927517 0.530899 0.0313784 -0.205816 
0.567506 0.351614 0.157814 0.392152 0.0825088 -0.131854 -0.371182 -0.120769 
0.208138 0.893239 0.885419 0.857443 -0.0186013 0.0362644 0.0337894 0.0271585 
0.473492 0.529886 0.456172 0.508997 0.0309753 0.0797873 -0.970751 0.299845 
0.671815 0.463589 0.490603 0.361007 -0.337274 0.151813 -0.0772255 0.343295 
0.56604 0.541305 0.477082 0.45505 -0.0330383 0.464981 0.18087 -0.580844 
0.202033 0.583929 0.686391 0.374058 0.451116 -0.127993 -0.293212 0.204819 
0.934203 0.136957 0.052155 0.903692 -0.00733792 0.00352525 0.0092572 -0.00501318 
0.488416 0.532767 0.447288 0.486054 -0.209492 0.078431 -0.319378 -0.417154 
0.510667 0.443106 0.494362 0.547259 0.0233522 -0.924411 0.199932 0.316384 
0.085988 0.284475 0.542503 0.281561 -0.219555 -0.0749153 -0.014945 -0.0764515 
0.908611 0.0417171 0.971237 0.0358595 0.000458963 -0.00100544 0.00145828 -0.00116968 
0.883239 0.0751609 0.0995494 0.915158 0.00677126 -0.010519 -0.00794197 0.00931872 
0.904691 0.89864 0.923246 0.887694 0.00931971 0.00876329 0.0115726 0.00790919 
0.489248 0.485087 0.522744 0.501752 -0.256616 0.331452 0.950001 0.4888 
0.488609 0.463446 0.482532 0.4813 0.0497439 0.249678 0.830023 -0.735379 
0.0534901 0.0345676 0.958187 0.0741933 -0.00114386 -0.00177001 0.00146331 -0.000824669 
0.154726 0.861353 0.124671 0.146405 -0.0269935 0.0301239 -0.033501 -0.0285278 
0.925024 0.0896132 0.0918296 0.0665891 0.00584502 -0.0048903 -0.00477227 -0.00658119 
0.803961 0.572371 0.868257 0.65707 0.180784 0.0388835 0.26429 0.0923702 
0.419856 0.492883 0.4686 0.510296 0.894962 0.355284 0.617082 -0.10476 
0.53397 0.42973 0.434498 0.457845 0.189679 -0.782468 -0.141229 -0.50941 
0.514261 0.462911 0.576062 0.534881 -0.27548 0.4678 -0.947335 0.203858 
0.477008 0.503527 0.483012 0.48331 -0.64806 -0.179555 -0.635874 0.0532731 
0.492374 0.562935 0.630171 0.568438 -0.202015 0.297726 0.611458 0.451765 
0.558514 0.50974 0.549931 0.465586 0.35393 0.0734448 0.545136 -0.375681 
0.571538 0.283014 0.381164 0.449768 0.043041 -0.330042 -0.212236 -0.103772 
0.448204 0.499591 0.5002 0.472798 -0.925545 -0.195421 0.459437 0.1683 
0.548145 0.51744 0.479358 0.465858 0.902231 -0.475085 -0.0337741 -0.449889 
0.471027 0.517006 0.540879 0.472485 -0.320567 -0.221502 0.862022 0.085755 
0.450174 0.493121 0.495669 0.43446 -0.185491 -0.215164 -0.402395 -0.541381 
0.175846 0.414559 0.859263 0.4792 -0.233718 -0.0634838 0.284178 -0.00912262 
0.912495 0.914615 0.102737 0.120101 0.0112379 0.011517 -0.00957173 -0.00818791 
0.632211 0.36708 0.326705 0.601935 -0.437578 0.445755 0.529269 -0.350623 
0.0221748 0.956827 0.977666 0.890566 0.00112552 -0.000578106 -0.00111751 -0.000228066 
0.886818 0.977126 0.931371 0.0234322 -0.000392362 -0.00194144 -0.000647078 0.00189517 
0.519032 0.458039 0.620151 0.238977 0.0047406 -0.112462 0.434681 -0.717805 
0.771045 0.923149 0.0782886 0.873763 0.00810144 0.024136 -0.0236926 0.0146934 
0.522437 0.443486 0.536701 0.563194 0.111167 -0.984635 -0.165725 -0.154045 
0.492134 0.547317 0.512805 0.502107 -0.243535 -0.00116585 -0.670597 -0.497644 
0.442819 0.489467 0.457464 0.511687 -0.525464 -0.328151 -0.424907 0.21219 
0.495018 0.377898 0.436431 0.571309 0.124248 0.751171 0.532921 -0.428024 
0.466591 0.5951 0.47669 0.715914 0.0997306 -0.501035 0.0592105 -0.76415 
0.422276 0.608509 0.541556 0.484815 -0.433237 0.590329 0.248976 -0.413551 
0.288692 0.498827 0.324408 0.843153 0.187897 -0.00833128 0.165331 -0.333103 
0.693622 0.643527 0.538157 0.487238 -0.434792 -0.431553 -0.0537899 0.192752 
0.600114 0.278359 0.593946 0.491674 -0.382505 0.631992 -0.341758 -0.0120376 
0.475391 0.551448 0.45309 0.493491 0.101698 0.516748 -0.627929 -0.0606626 
0.997414 0.00128429 0.998822 0.00216684 3.4961e-08 -7.03866e-08 7.67518e-08 -4.17183e-08 
0.526082 0.548404 0.533548 0.496565 0.189122 0.0790902 0.390468 0.861068 
0.39265 0.310353 0.833806 0.386127 0.123713 0.233659 -0.443325 0.129368 
0.580392 0.863746 0.166125 0.754425 -0.0286729 -0.170206 0.140165 -0.098356 
0.480458 0.606149 0.322122 0.68795 0.0650414 -0.312119 0.482848 -0.47015 
0.543457 0.512664 0.486412 0.522068 -0.598028 -0.506789 0.121397 -0.176631 
0.49786 0.471411 0.434255 0.482673 0.177587 -0.397438 0.674149 0.012278 
0.520544 0.49938 0.622241 0.537096 -0.132007 0.156305 -0.936718 -0.00342462 
0.479037 0.524652 0.48024 0.580874 -0.315717 0.229076 -0.214264 0.930149 
0.259919 0.378383 0.360636 0.320934 -0.409109 -0.257314 -0.259873 -0.317943 
0.871917 0.884527 0.724793 0.639258 0.114124 0.124996 0.0521835 0.0374914 
0.486775 0.577932 0.50062 0.646319 0.226127 0.309356 0.0911994 0.658317 
0.454587 0.409203 0.432295 0.431564 0.178317 0.428575 -0.00483932 0.259756 
0.986433 0.98523 0.9754 0.970106 -0.000115862 -0.000106423 -6.38979e-05 -5.2582e-05 
0.371875 0.358364 0.515792 0.672231 -0.451371 -0.472863 0.0535336 0.532767 
0.446149 0.51441 0.535907 0.428012 -0.270958 0.191681 0.0433375 -0.57655 
0.560552 0.339203 0.547571 0.427036 -0.233016 0.587755 -0.327036 0.294467 
0.601383 0.581661 0.490729 0.402524 0.445403 0.0244345 0.144252 -0.537811 
0.146496 0.806653 0.12939 0.137603 -0.0367193 0.0278218 -0.0415738 -0.0390925 
0.852045 0.429244 0.872746 0.439631 0.174521 -0.0393579 0.199899 -0.0357379 
0.403611 0.678001 0.482692 0.435647 0.452239 -0.621851 0.0981114 0.305601 
0.88379 0.102669 0.855692 0.111436 -0.0176111 0.0199336 -0.014182 0.0183655 
0.856016 0.0983268 0.0975052 0.869873 -0.0133075 0.0194867 0.0196509 -0.0147246 
0.514894 0.625928 0.516787 0.377017 0.334053 0.412585 0.196676 -0.519424 
0.711843 0.402405 0.426574 0.597903 0.780788 -0.18337 -0.154502 0.316489 
0.483947 0.470878 0.541445 0.480351 -0.373744 -0.0698108 -0.16388 0.236502 
0.00765907 0.011051 0.995282 0.0107312 -5.9682e-06 -4.13634e-06 9.68854e-06 -4.2596e-06 
0.416017 0.712795 0.462409 0.462602 -0.31861 0.530997 -0.235393 0.0057096 
0.958902 0.035038 0.968797 0.969562 0.000354958 -0.000416349 0.000467527 0.000479268 
0.507048 0.573263 0.450374 0.485991 0.146311 -0.427568 0.617711 0.535597 
0.430219 0.478219 0.482113 0.700146 -0.30621 -0.020417 -0.228803 0.836071 
0.406736 0.405379 0.461132 0.403824 -0.51892 -0.403962 -0.0244591 -0.631705 
0.490711 0.491374 0.535297 0.456352 -0.460496 0.117744 0.549202 0.548886 
0.287778 0.544351 0.625037 0.713046 0.309174 -0.0707109 -0.0263769 -0.282997 
0.476654 0.56352 0.435938 0.525259 0.241656 0.540245 -0.0175839 0.439752 
0.518468 0.509302 0.525772 0.519545 0.670007 -0.349962 -0.521787 -0.267402 
0.4573 0.431644 0.5293 0.76413 -0.129548 -0.353256 0.0609404 0.756919 
0.830768 0.899581 0.510209 0.199992 0.0879397 0.133765 0.00427747 -0.0759181 
0.549275 0.509726 0.520621 0.490032 -0.479924 -0.117541 0.659325 0.405324 
0.536432 0.505238 0.484496 0.508603 0.0627835 -0.891412 0.446485 0.217035 
0.525736 0.530257 0.387221 0.565464 0.113747 -0.130229 0.837459 -0.525969 
0.348976 0.735222 0.371531 0.518943 0.349512 -0.466711 0.313471 -0.0478139 
0.613419 0.494013 0.348075 0.579796 0.473651 -0.0319793 -0.545377 0.375134 
0.0205366 0.0250596 0.021034 0.967901 0.000180475 0.000147901 0.000176207 -0.000115465 
0.144207 0.88522 0.836379 0.259709 0.0519138 -0.0653908 -0.0459231 0.0288849 
0.928821 0.0969163 0.856975 0.0719457 -0.0106375 0.00781264 -0.005294 0.0105242 
0.910341 0.922506 0.11172 0.832763 -0.015444 -0.0178686 0.0123943 -0.00827986 
0.583183 0.580476 0.530433 0.485435 0.549059 0.187509 0.440642 0.434672 
0.554962 0.487524 0.597347 0.526342 -0.3326 0.287294 -0.339692 -0.12529 
0.481165 0.504016 0.500749 0.431903 0.738141 -0.404435 0.248901 0.57418 
0.524337 0.508973 0.552273 0.51113 -0.0124914 -0.68694 -0.844083 -0.292963 
0.630076 0.495162 0.433928 0.53845 0.768252 -0.135181 -0.276087 0.0109341 
0.467128 0.458911 0.506406 0.51895 0.749734 0.725179 -0.0269749 0.190298 
0.542159 0.594603 0.477358 0.484798 -0.492359 -0.833053 0.590158 0.246565 
0.497366 0.516018 0.428081 0.564301 -0.133571 0.194869 -0.829778 0.497814 
0.484587 0.629918 0.483527 0.351849 0.0707521 0.348047 0.113928 -0.43646 
0.354406 0.266129 0.543496 0.475023 0.439153 0.612958 -0.137131 0.0502168 
0.770544 0.903493 0.39383 0.873772 -0.05033 -0.117489 0.0201255 -0.0897608 
0.529902 0.440724 0.481787 0.577086 0.34129 -0.383468 -0.162563 0.206487 
0.313611 0.456204 0.395862 0.461343 -0.335561 -0.0592197 -0.219451 -0.0158131 
0.544139 0.210338 0.608562 0.327703 -0.100006 0.531176 -0.250719 0.361812 
0.196404 0.863628 0.165766 0.844028 0.0376094 -0.0541655 0.0445607 -0.0473588 
0.543381 0.430688 0.432924 0.671901 0.0495756 0.331073 0.153878 -0.880559 
0.0375514 0.956326 0.947188 0.0274853 0.000676224 -0.00058142 -0.000480819 0.000923883 
0.393394 0.589487 0.329075 0.317086 0.270886 -0.221018 0.374792 0.396453 
0.875006 0.125201 0.840479 0.872213 -0.0272232 0.0271781 -0.0213309 -0.0266281 
0.472022 0.548071 0.559431 0.556753 0.163313 -0.555098 0.419875 0.926569 
0.570806 0.548212 0.504683 0.463704 0.293958 0.268474 -0.279287 -0.533025 
0.509819 0.499019 0.495772 0.558599 -0.535684 -0.594534 0.0656441 -0.18267 
0.475218 0.519159 0.46161 0.518923 0.321433 -0.0661462 -0.604616 -0.280484 
0.51789 0.441394 0.517073 0.530772 -0.464777 -0.0422294 -0.550869 -0.70256 
0.436659 0.400164 0.44219 0.43209 0.281881 0.652273 0.264017 0.576802 
0.550151 0.530227 0.603652 0.527049 -0.03654 -0.201599 -0.305676 0.0533664 
0.98198 0.983358 0.0379327 0.0311507 -0.000209751 -0.000227131 9.96452e-05 0.000121339 
0.530775 0.420309 0.463876 0.563662 0.336414 -0.735475 -0.366157 0.719313 
0.486748 0.513299 0.475998 0.56332 -0.509881 -0.561925 0.344614 0.254599 
0.489757 0.484502 0.492702 0.535279 -0.82908 -0.0142602 -0.438512 0.65481 
0.876947 0.797816 0.876468 0.107455 0.0286273 0.0174232 0.0285165 -0.0327828 
0.189739 0.506205 0.126092 0.509369 0.141242 -0.00531165 0.220372 -0.00676757 
0.821823 0.741778 0.864291 0.274431 -0.103527 -0.0708048 -0.130822 0.0657618 
0.0877201 0.853105 0.938377 0.176968 -0.0170874 0.0102039 0.0243238 -0.00846992 
0.581304 0.61615 0.253713 0.520953 0.258638 0.309883 -0.535789 0.0243397 
0.587502 0.529891 0.497842 0.511763 0.774828 0.50065 -0.0429761 0.275558 
0.45357 0.515662 0.580131 0.377208 0.0049146 0.0220795 0.163049 -0.354994 
0.50518 0.430617 0.432606 0.592006 0.00581855 0.777322 0.722557 -0.275604 
0.375177 0.545853 0.410071 0.561609 0.662091 -0.0931276 0.441123 -0.229313 
0.952445 0.0122625 0.977385 0.0474836 -0.000140461 0.000544718 -0.000295355 0.000140672 
0.486043 0.450806 0.541567 0.51737 -0.0518946 -0.532155 0.937512 -0.0861623 
0.421591 0.435966 0.410352 0.549425 -0.379817 -0.24532 -0.481044 0.196411 
0.479711 0.48771 0.501973 0.594883 -0.257916 0.42098 -0.204415 -0.882036 
0.532982 0.499477 0.510094 0.513175 -0.124797 0.555976 0.122077 -0.409041 
0.529189 0.48925 0.479345 0.567681 0.494445 -0.479442 -0.191694 0.858038 
0.558427 0.550747 0.467831 0.441359 0.151021 -0.574979 0.275786 0.369342 
0.494402 0.482536 0.504754 0.481169 0.314265 -0.19426 -0.529997 -0.223983 
0.519556 0.484416 0.522831 0.513286 -0.161138 0.0441973 -0.275978 -0.30539 
0.546632 0.430234 0.465707 0.593495 -0.257971 0.401657 0.1229 -0.716477 
0.660447 0.455141 0.495749 0.581006 -0.643263 0.326971 -0.206417 -0.489453 
0.424835 0.545978 0.549927 0.503513 -0.449001 0.228907 0.325418 0.182821 
0.545387 0.439191 0.53875 0.560087 -0.328427 0.36279 -0.314615 -0.101128 
0.408192 0.566613 0.47208 0.443753 0.501945 -0.223984 0.415758 0.431542 
0.505712 0.531362 0.568656 0.427213 -0.0801831 -0.596579 -0.459298 0.746591 
0.482997 0.538624 0.490981 0.486537 -0.420106 0.634645 -0.688076 -0.684202 
0.473073 0.554241 0.502653 0.513973 -0.638133 0.734638 -0.199488 0.146777 
0.555654 0.50901 0.504361 0.474704 -0.593487 -0.647972 -0.182728 -0.692121 
0.513244 0.506563 0.549204 0.571548 0.519469 0.192946 0.176317 0.85556 
0.535405 0.49093 0.516732 0.58958 -0.287823 -0.0672495 0.0795486 -0.981571 
0.578235 0.479517 0.442684 0.455844 -0.656473 -0.300882 0.653609 0.0896326 
0.0900662 0.0879422 0.873797 0.16467 0.0194943 0.0199651 -0.0139124 0.0106624 
0.513667 0.503993 0.474155 0.508884 -0.596743 -0.668822 0.655198 -0.630843 
0.91515 0.837738 0.0842181 0.820815 0.0261187 0.0136581 -0.0263148 0.0123681 
0.47316 0.485269 0.392911 0.572761 -0.245555 -0.212477 0.635539 -0.210943 
0.625944 0.368934 0.229048 0.451143 0.239857 -0.256588 -0.469436 -0.097804 
0.11813 0.771279 0.904271 0.187616 -0.0438174 0.0226309 0.0540711 -0.027589 
0.497395 0.453384 0.421225 0.646413 -0.00364308 -0.328244 -0.487795 0.62693 
0.577423 0.571845 0.516989 0.385497 -0.380972 -0.434833 -0.104899 0.486995 
0.323114 0.526032 0.494574 0.538221 0.695122 0.186567 0.227113 -0.0630273 
0.535193 0.554962 0.47646 0.557244 -0.000488571 0.651358 -0.308704 0.17409 
0.429695 0.440462 0.492542 0.568806 -0.203802 0.284939 -0.206151 -0.754842 
0.479512 0.469777 0.533439 0.431015 0.407844 -0.495972 0.395042 -0.310273 
