0.499199 0.517168 0.482986 -0.217352 -0.839843 -0.844582 
0.507102 0.160674 0.798078 -0.0180731 0.404382 -0.320288 
0.452688 0.38447 0.535358 -0.738837 -0.899912 0.327753 
0.353661 0.166091 0.137011 0.10101 0.219812 0.262399 
0.836911 0.84385 0.870134 -0.0912532 -0.0953082 -0.114598 
0.502228 0.448366 0.50907 0.643247 -0.972879 -0.215199 
0.772333 0.507765 0.484717 0.922275 0.0603394 -0.0849351 
0.153128 0.887062 0.851567 0.0754368 -0.102281 -0.0778229 
0.990275 0.0335702 0.0091164 -0.00137718 0.000398952 0.0014691 
0.213629 0.489156 0.195522 -0.387499 -0.0307772 -0.429463 
0.797154 0.561471 0.753669 0.459314 0.131954 0.399368 
0.492243 0.493525 0.389413 0.478631 -0.246688 0.964508 
0.183269 0.0879961 0.236285 -0.0935645 -0.194867 -0.0725714 
0.156233 0.441759 0.234912 -0.463241 -0.132774 -0.283103 
0.698353 0.872721 0.833575 0.0953203 0.225907 0.172769 
0.523076 0.492433 0.489498 -0.986493 0.527512 0.448888 
0.500895 0.545801 0.579296 0.238926 0.779097 0.827566 
0.601947 0.583877 0.593011 -0.583851 0.0132406 -0.84355 
0.290281 0.218752 0.79117 -0.205569 -0.272787 0.285747 
0.344967 0.461126 0.724044 -0.538134 -0.179713 0.681416 
0.272933 0.608198 0.846099 0.258888 -0.181745 -0.485723 
0.515325 0.399414 0.50265 -0.476327 0.587514 -0.445709 
0.232418 0.176526 0.835919 -0.13034 -0.171609 0.184625 
0.814001 0.793901 0.472766 0.412436 0.364426 -0.0557499 
0.402847 0.395366 0.779385 -0.317839 -0.367152 0.646001 
0.761462 0.85505 0.13388 0.0873262 0.143709 -0.155592 
0.512666 0.579888 0.541673 -0.24033 0.746408 0.707314 
0.51406 0.317972 0.693459 -0.0852825 0.603046 -0.642664 
0.420259 0.576791 0.604223 -0.757793 -0.102324 0.857138 
0.728469 0.187311 0.839611 0.135191 -0.195977 0.228873 
0.535861 0.776907 0.446896 -0.0367176 -0.772159 0.189694 
0.490409 0.724654 0.553959 -0.245698 0.862944 0.311204 
0.54317 0.792532 0.759111 0.0955376 0.464772 0.412273 
0.78944 0.145787 0.0908381 0.0595935 -0.086071 -0.138136 
0.58589 0.547346 0.561405 0.822255 0.601956 0.637481 
0.336475 0.151103 0.191392 0.130352 0.290305 0.227978 
0.544395 0.487819 0.497776 0.129008 -0.282402 0.55297 
0.49997 0.429351 0.502618 -0.0652893 -1 0.000755707 
0.505459 0.484413 0.507793 -0.380061 -0.715704 -0.925113 
0.270681 0.252247 0.516288 0.505268 0.537275 -0.0506243 
0.853633 0.875487 0.245506 -0.137559 -0.161703 0.0820111 
0.0905326 0.10851 0.477992 0.215046 0.180841 0.00920636 
0.826182 0.860652 0.299542 -0.187833 -0.234296 0.108995 
0.396139 0.727988 0.207589 -0.218857 0.371217 -0.478186 
0.678488 0.166245 0.827117 0.129335 -0.250128 0.240524 
0.723924 0.285366 0.404965 0.490695 -0.51765 -0.307057 
0.474405 0.511138 0.474992 -0.660883 -0.114846 -0.852059 
0.801017 0.45914 0.457254 -0.864265 0.133268 0.104303 
0.466706 0.710123 0.472933 0.276429 -0.952751 0.249326 
0.117022 0.877006 0.0941541 -0.052112 0.0495814 -0.0647687 
0.162511 0.150625 0.816507 -0.124374 -0.134188 0.110152 
0.525581 0.58688 0.468405 0.581701 0.676682 0.323646 
0.205573 0.44065 0.215629 -0.417727 -0.118188 -0.390203 
0.733892 0.533953 0.754862 0.485902 0.102107 0.522652 
0.118587 0.801617 0.238028 0.212493 -0.127022 0.105866 
0.843339 0.0832898 0.0922127 -0.0345617 0.0650078 0.0587173 
0.145205 0.720317 0.753044 0.310811 -0.161366 -0.182751 
0.801451 0.831985 0.0948437 -0.0717084 -0.0847403 0.150117 
0.573329 0.474229 0.518672 0.754569 -0.625103 -0.276804 
0.541151 0.478316 0.215307 -0.0992361 0.0521461 0.809714 
0.424607 0.442553 0.46855 -0.615545 -0.811491 0.345448 
0.346979 0.275408 0.241281 0.297949 0.374658 0.431796 
0.878808 0.91771 0.877411 -0.0453954 -0.0668555 -0.0448778 
0.862873 0.480246 0.550995 -0.82593 -0.0704949 -0.167499 
0.381137 0.336895 0.528718 0.649041 0.772076 -0.221914 
0.588265 0.500547 0.370847 0.638625 0.276686 -0.741208 
0.485638 0.485265 0.249547 -0.119865 -0.120975 -0.848057 
0.490609 0.310379 0.259828 -0.0478153 -0.517261 -0.621902 
0.329642 0.827559 0.561888 -0.324665 0.63427 0.169211 
0.829396 0.262193 0.168553 0.19887 -0.129401 -0.201291 
0.490105 0.482723 0.275528 0.0879707 0.110636 0.754325 
0.456687 0.696528 0.516114 0.602418 -0.913315 -0.129336 
0.811644 0.155152 0.825848 -0.12159 0.147612 -0.131507 
0.534069 0.550903 0.445306 0.553152 0.849242 -0.75103 
0.411794 0.228179 0.541275 -0.329432 -0.746074 0.18319 
0.482525 0.80543 0.623956 -0.0677066 0.749845 0.387142 
0.825284 0.229862 0.115492 0.119462 -0.0908022 -0.180722 
0.523786 0.36998 0.525535 -0.405235 0.871822 -0.455005 
0.49992 0.41894 0.526475 -0.708831 -0.786413 -0.689268 
0.0368335 0.98376 0.02269 -0.00165816 0.00376088 -0.00269175 
0.688232 0.126302 0.96461 0.020114 -0.0496503 0.177196 
0.498331 0.588026 0.495536 0.328264 -0.967991 0.557181 
0.17366 0.238116 0.43196 -0.444975 -0.335642 -0.115284 
0.791037 0.824655 0.546167 0.334162 0.413961 0.0884503 
0.669931 0.192577 0.287277 0.248953 -0.426695 -0.286036 
0.528046 0.527948 0.434324 0.208824 -0.594131 0.573626 
0.166139 0.166976 0.741472 -0.194255 -0.193282 0.124835 
0.834388 0.573467 0.212153 0.379448 0.110451 -0.327126 
0.0862043 0.91629 0.0722353 0.0272107 -0.0280215 0.0324728 
0.152432 0.18018 0.804065 0.158866 0.1344 -0.123593 
0.818468 0.184783 0.138014 -0.114762 0.112743 0.150948 
0.564689 0.536647 0.453102 0.72368 0.00891342 -0.685089 
0.490418 0.500309 0.444532 -0.777844 0.743614 0.78443 
0.439221 0.582401 0.549136 0.758852 -0.834689 -0.460468 
0.537104 0.549517 0.348058 0.117041 0.15824 -0.723285 
0.549166 0.583186 0.888112 0.0242273 0.190071 0.795459 
0.253284 0.527138 0.234922 0.469715 -0.0744534 0.498102 
0.514677 0.468431 0.625132 0.00553868 -0.538705 0.939909 
0.673568 0.665732 0.442459 0.61412 0.6528 -0.309017 
0.546428 0.499493 0.512829 0.999482 0.648089 -0.121129 
0.440525 0.275206 0.526908 0.500408 0.843351 -0.14852 
0.256169 0.330569 0.220919 0.32863 0.254666 0.381067 
0.520433 0.876327 0.884933 0.0162373 0.226757 0.248115 
0.482308 0.467823 0.771926 -0.0907977 -0.2793 0.906995 
0.913221 0.904662 0.133629 0.0573296 0.0521824 -0.0372299 
0.128659 0.7302 0.84349 -0.190019 0.0906138 0.156204 
0.675509 0.392166 0.474478 0.716766 -0.603801 -0.215642 
0.380747 0.482239 0.522225 0.925522 0.295109 -0.642938 
0.558953 0.51845 0.443909 -0.56106 -0.589296 -0.396641 
0.160236 0.1473 0.150551 0.0997928 0.108557 0.106212 
0.118612 0.87279 0.875881 0.0710513 -0.066249 -0.0678983 
0.816436 0.148282 0.574494 -0.283448 0.338936 -0.0834763 
0.485527 0.665415 0.24847 -0.0408111 0.498 -0.665382 
0.514041 0.0728392 0.878929 0.0133462 -0.242525 0.143906 
0.00519972 0.988824 0.990282 -0.000488755 0.000227398 0.000261504 
0.618877 0.441863 0.226186 0.438333 -0.212673 -0.729188 
0.559101 0.571986 0.525486 -0.228161 0.511603 0.713937 
0.457596 0.620071 0.753357 0.149092 -0.494759 -0.732123 
0.488832 0.530513 0.561599 0.0915023 0.593805 0.828556 
0.444763 0.453743 0.547091 -0.631002 -0.789894 0.756583 
0.837178 0.892641 0.113574 0.0548693 0.0832157 -0.0786617 
0.47705 0.322765 0.489185 0.169794 0.93153 0.114115 
0.126393 0.877297 0.082433 -0.0455165 0.0468852 -0.0697894 
0.572058 0.45466 0.811157 0.235107 -0.0294551 0.793616 
0.528646 0.477401 0.559595 0.73812 -0.806989 0.69073 
0.544046 0.571331 0.269202 -0.234669 -0.48131 0.795512 
0.0192438 0.0135319 0.984339 0.000953651 0.00135619 -0.00117183 
0.534361 0.499114 0.59293 -0.538659 0.307633 -0.88445 
0.581661 0.476466 0.506632 0.674634 -0.353415 -0.211345 
0.623368 0.572117 0.518131 -0.74558 -0.694158 0.374399 
0.219623 0.294766 0.3035 -0.402577 -0.299951 -0.291319 
0.487372 0.472159 0.572822 0.218091 -0.451759 0.923162 
0.271262 0.910189 0.162646 0.0657331 -0.198539 0.10963 
0.237509 0.167205 0.906554 0.0703107 0.0998738 -0.178707 
0.476147 0.493303 0.60338 -0.497825 -0.322966 0.896242 
0.487103 0.323063 0.225155 0.0614578 0.44748 0.646673 
0.0363485 0.967156 0.946653 0.00788461 -0.00872584 -0.00537228 
0.838129 0.348972 0.69098 -0.483059 0.222062 -0.256584 
0.374122 0.490009 0.495002 0.992311 -0.210521 -0.286803 
0.455638 0.488627 0.430668 -0.643483 0.137115 -0.727186 
0.509814 0.529529 0.68982 -0.0369698 -0.28833 -0.916428 
0.395329 0.553275 0.823386 -0.332389 0.114666 0.739744 
0.827348 0.174243 0.195569 0.153344 -0.151944 -0.135375 
0.530378 0.497006 0.505768 0.863977 0.282033 -0.924478 
0.169283 0.807374 0.245847 0.213104 -0.187279 0.146737 
0.856678 0.260541 0.879556 -0.141213 0.07768 -0.168035 
0.447622 0.716395 0.586344 -0.31545 0.764561 0.506985 
0.952337 0.0773644 0.108471 0.0377631 -0.023265 -0.0165932 
0.110922 0.0824274 0.915245 -0.0314377 -0.0423053 0.0411434 
0.813918 0.455895 0.20038 0.387808 -0.0747547 -0.367433 
0.644343 0.511668 0.384604 0.720841 0.0931157 -0.687027 
0.318873 0.50496 0.511751 0.945293 -0.266635 -0.31548 
0.466279 0.478997 0.537966 0.0911487 -0.681351 0.577809 
0.635113 0.21295 0.52932 0.426046 -0.718477 0.080291 
0.352975 0.785213 0.490854 -0.429125 0.711236 0.106604 
0.475259 0.475689 0.416885 -0.0308591 -0.0369658 -0.778199 
0.530489 0.470248 0.409549 0.522679 -0.56092 -0.8797 
0.160152 0.84921 0.844681 -0.105392 0.111936 0.108671 
0.143803 0.885992 0.222042 0.113915 -0.143686 0.073776 
0.471414 0.4557 0.361807 -0.431963 -0.50886 -0.843427 
0.433841 0.510301 0.648495 0.36482 -0.133325 -0.820379 
0.126898 0.874831 0.0883197 -0.0497471 0.0504344 -0.0714771 
0.309804 0.163649 0.79444 -0.151379 -0.286575 0.228147 
0.402317 0.419521 0.524653 0.591157 0.579129 0.125588 
0.658438 0.465118 0.480236 -0.868452 0.425603 0.355066 
0.344272 0.547283 0.446877 0.731826 -0.411474 0.486505 
0.488163 0.438751 0.620564 0.316318 0.58798 -0.818648 
0.942085 0.81756 0.0510048 -0.0418739 -0.0132927 0.0475468 
0.423962 0.496266 0.501041 0.635738 0.325712 -0.302489 
0.925573 0.761866 0.915637 -0.0904035 -0.028255 -0.0797565 
0.472808 0.52357 0.529445 0.840866 -0.278916 -0.148904 
0.276312 0.0395681 0.0864591 -0.0153946 -0.107503 -0.0491991 
0.29476 0.562773 0.378371 -0.704041 0.301573 -0.567972 
0.896798 0.0736549 0.884366 0.0383264 -0.053701 0.0342059 
0.57242 0.497606 0.45022 -0.732399 0.172557 0.723151 
0.574892 0.490036 0.666466 -0.51356 0.230733 -0.806548 
0.456631 0.736224 0.514732 0.341307 -0.948744 -0.232419 
0.520351 0.277538 0.39204 0.0967681 -0.778808 -0.553767 
0.469297 0.492787 0.535543 0.963638 0.553074 -0.0727812 
0.527454 0.540995 0.3565 -0.434556 -0.461426 0.842975 
0.393589 0.489957 0.485772 -0.62997 0.548614 -0.629182 
0.275521 0.0520415 0.0289939 -0.00678998 -0.0359479 -0.0645233 
0.663681 0.545334 0.518757 0.923547 0.652979 0.236574 
0.235455 0.32685 0.555731 -0.632805 -0.451153 0.196742 
0.153702 0.845157 0.240044 -0.167262 0.166029 -0.107099 
0.799312 0.278536 0.855682 0.18089 -0.130333 0.251545 
0.476045 0.319958 0.500486 0.440076 0.932243 0.0731926 
0.525485 0.492972 0.16288 0.166892 0.0670993 -0.956093 
0.511973 0.547381 0.49496 0.474912 -0.735555 -0.335445 
0.556388 0.57736 0.500915 -0.663743 -0.825778 0.0997555 
0.515101 0.387206 0.738811 0.0447652 0.479404 -0.747917 
0.18313 0.648843 0.497927 -0.704968 0.365275 0.0664436 
0.936334 0.0414665 0.931144 0.0128484 -0.019727 0.0118801 
0.445324 0.505394 0.568286 -0.478501 0.0207472 0.738371 
0.509686 0.343029 0.498615 -0.330232 0.95853 0.397346 
0.404644 0.41525 0.588737 0.661624 -0.436055 -0.999395 
0.0726372 0.859047 0.0786627 0.0498947 -0.0257123 0.0460728 
0.458346 0.118179 0.844809 0.0300633 0.299305 -0.236751 
0.23041 0.233182 0.178191 -0.186979 -0.184757 -0.241773 
0.919342 0.1631 0.872151 0.0938346 -0.0464042 0.0591989 
0.586142 0.494796 0.493777 0.995021 0.395728 0.355254 
0.491897 0.499429 0.504276 0.752018 0.071819 0.786442 
0.0818301 0.85213 0.122506 -0.0815172 0.0451111 -0.0544508 
0.85347 0.369582 0.610383 0.586855 -0.239277 0.200077 
0.126251 0.0915789 0.84384 0.0643542 0.0887188 -0.0520286 
0.788676 0.808728 0.515438 -0.377628 -0.424964 -0.0393571 
0.250603 0.331309 0.298846 -0.445547 -0.337013 -0.373622 
0.782894 0.702552 0.806621 0.258841 0.188927 0.2906 
0.549611 0.471208 0.505269 0.992007 -0.0387601 0.497936 
0.469055 0.642644 0.524187 -0.523194 0.892577 0.376606 
0.515539 0.511376 0.484937 -0.703741 0.568608 -0.7353 
0.786803 0.360621 0.561264 -0.647362 0.415911 -0.184945 
0.158447 0.841342 0.704227 0.21117 -0.21089 -0.113125 
0.903642 0.0961845 0.889948 -0.0476339 0.04772 -0.0417068 
0.856661 0.802851 0.790128 -0.186193 -0.135372 -0.127166 
0.421017 0.545327 0.542634 0.677132 -0.764199 -0.731759 
0.405407 0.743655 0.542844 0.497142 -0.772972 -0.183347 
0.322311 0.163601 0.90572 0.0694091 0.136743 -0.237287 
0.776444 0.342756 0.11232 0.173425 -0.112619 -0.344681 
0.716143 0.476396 0.462191 0.843797 -0.134108 -0.181896 
0.142233 0.444219 0.489015 -0.746209 -0.180096 -0.128046 
0.452545 0.505722 0.546132 -0.534362 0.560399 -0.639052 
0.466992 0.666682 0.532705 -0.478475 0.855221 0.338785 
0.104363 0.148169 0.154365 0.102924 0.072495 0.0695851 
0.505024 0.833495 0.517652 -0.0243587 -0.816769 -0.0176942 
0.0794898 0.64926 0.903918 -0.15195 0.0341225 0.125033 
0.795086 0.49029 0.165728 0.331299 -0.0144859 -0.409172 
0.515747 0.504978 0.472266 0.459442 0.0336012 -0.853945 
0.514728 0.544265 0.347822 0.317513 0.51683 -0.870784 
0.523262 0.769522 0.222051 -0.064593 -0.450299 0.448115 
0.490333 0.363805 0.51175 0.298844 0.925071 -0.221353 
0.519169 0.497467 0.464752 0.204986 0.649949 -0.913699 
0.829682 0.951641 0.908477 -0.0199166 -0.070146 -0.0370635 
0.453027 0.430302 0.66761 0.384132 0.563844 -0.787996 
0.904648 0.872799 0.0954592 -0.0546411 -0.0409598 0.0545794 
0.13905 0.876378 0.838845 0.0896502 -0.100839 -0.0773536 
0.739588 0.152761 0.202204 -0.139 0.236954 0.179014 
0.261063 0.652731 0.530091 0.680773 -0.522949 -0.110292 
0.238119 0.824285 0.473559 0.334582 -0.483798 0.106318 
0.530089 0.409233 0.495602 -0.514047 0.888386 0.394976 
0.166966 0.845445 0.211688 -0.147228 0.159051 -0.116125 
0.550257 0.19242 0.827182 0.0810932 -0.329419 0.378742 
0.564825 0.582168 0.496856 0.70793 0.77332 0.0138383 
0.127107 0.677239 0.421876 0.585644 -0.256975 0.0881262 
0.859965 0.156457 0.831671 -0.118513 0.106073 -0.0985925 
0.443893 0.445633 0.493619 0.510349 -0.552509 -0.628582 
0.231987 0.121904 0.942924 -0.0313103 -0.0595841 0.127261 
0.881731 0.840286 0.471498 0.320445 0.228804 -0.0393858 
0.522956 0.459858 0.653913 -0.306975 0.471421 -0.84365 
0.495524 0.716863 0.489971 -0.259552 0.954887 -0.226149 
0.924796 0.175809 0.872004 0.101263 -0.043316 0.0594968 
0.465273 0.512553 0.478408 0.901207 0.657767 -0.684474 
0.678693 0.908324 0.0793709 -0.0327437 -0.114761 0.132552 
0.503506 0.516604 0.407574 0.376378 -0.489208 0.64057 
0.420265 0.76354 0.60586 -0.320539 0.684134 0.406654 
0.458555 0.516879 0.561473 -0.668358 0.482291 0.872413 
0.488483 0.457924 0.509824 0.71984 -0.955651 0.51206 
0.163176 0.822688 0.295215 -0.235553 0.216775 -0.130199 
0.186649 0.15818 0.584582 -0.289017 -0.345801 0.102871 
0.918576 0.892331 0.422662 0.20061 0.152328 -0.0281489 
0.220732 0.201829 0.180409 -0.163853 -0.179199 -0.200476 
0.757507 0.835676 0.828163 0.127066 0.187512 0.179313 
0.136345 0.128598 0.312603 -0.180902 -0.191799 -0.0789019 
0.127856 0.738387 0.956034 -0.0517587 0.0252956 0.150519 
0.678556 0.221616 0.484823 -0.446282 0.637761 0.0112666 
0.434074 0.506752 0.511511 -0.694044 0.194447 -0.0963285 
0.537626 0.454925 0.153809 -0.207333 0.214969 0.778262 
0.365699 0.554515 0.508987 0.871737 -0.448333 -0.208382 
0.222293 0.739484 0.163269 0.191404 -0.163321 0.260599 
0.70888 0.224075 0.775446 -0.226427 0.294176 -0.293548 
0.20841 0.842822 0.184586 -0.130557 0.173113 -0.147408 
0.626038 0.441165 0.859196 0.265809 -0.0479438 0.68851 
0.806156 0.202452 0.675003 -0.296084 0.283494 -0.176599 
0.560272 0.352526 0.492469 0.531042 -0.838821 -0.262998 
0.237062 0.897462 0.914562 -0.0394228 0.0911429 0.109386 
0.468305 0.465098 0.437046 0.725879 0.659736 0.818211 
0.977737 0.97602 0.942563 -0.00619794 -0.00575417 -0.00240236 
0.39877 0.553589 0.510123 -0.56967 -0.240299 0.862347 
0.285588 0.712781 0.545261 0.571645 -0.545531 -0.178778 
0.157347 0.849189 0.798566 -0.136703 0.142628 0.106784 
0.879129 0.204413 0.191651 0.176292 -0.104243 -0.111184 
0.504506 0.543001 0.477599 -0.421095 -0.88211 0.547563 
0.549658 0.560223 0.501175 0.805161 0.797336 0.142735 
0.453996 0.725494 0.233955 -0.130695 0.462502 -0.529199 
0.788355 0.204939 0.81141 0.173923 -0.179614 0.195185 
0.201048 0.849462 0.217075 0.147052 -0.196392 0.136195 
0.86944 0.181683 0.37917 -0.309051 0.22237 0.0995356 
0.519711 0.317837 0.485803 -0.22993 0.914568 0.213182 
0.693407 0.269889 0.514892 0.536489 -0.613356 0.0646558 
0.295267 0.564175 0.419124 0.749341 -0.377735 0.502582 
0.502168 0.498007 0.479125 -0.545373 -0.14901 -0.804457 
0.199358 0.158207 0.250954 0.178662 0.225134 0.141929 
0.660181 0.679808 0.551759 -0.63174 -0.646451 -0.256512 
0.245466 0.521006 0.516116 -0.814158 0.0426089 0.0284629 
0.132791 0.819135 0.159559 -0.129863 0.0953459 -0.108077 
0.104018 0.143487 0.912963 -0.056199 -0.0407403 0.0671633 
0.767102 0.44859 0.21417 0.405397 -0.125481 -0.460005 
0.769308 0.543762 0.495366 -0.845354 -0.190352 -0.058392 
0.506966 0.304566 0.253609 -0.0148755 0.508029 0.607754 
0.480051 0.846389 0.807393 0.0379493 -0.386028 -0.302661 
0.17365 0.357093 0.478177 0.713033 0.342029 0.0951481 
0.847329 0.160467 0.802167 0.142855 -0.135915 0.110244 
0.0270404 0.0243998 0.0128024 0.00140569 0.00155781 0.00296901 
0.876289 0.167994 0.811314 -0.142642 0.105041 -0.0935226 
0.233022 0.141083 0.194725 0.123625 0.204188 0.147939 
0.11343 0.851716 0.901643 0.0656314 -0.0502047 -0.075689 
0.490165 0.58071 0.481699 0.275612 0.755424 -0.445864 
0.83382 0.506617 0.820528 0.358145 0.00758705 0.332821 
0.565719 0.54252 0.309541 0.416623 0.372742 -0.741677 
0.0246829 0.997681 0.997726 2.37341e-05 -0.000252594 -0.000257605 
0.898524 0.555694 0.320829 -0.620139 -0.0930852 0.192926 
0.0332456 0.95683 0.0536653 0.0104252 -0.0080286 0.00645839 
0.868348 0.0857997 0.89452 -0.0407258 0.0624903 -0.0508308 
0.0077595 0.0178259 0.0265632 -0.0021308 -0.000927525 -0.000622439 
0.527985 0.53134 0.806199 0.199525 0.174634 0.89937 
0.420903 0.59878 0.773193 0.304182 -0.391896 -0.719939 
0.564223 0.343163 0.464916 -0.650113 0.884632 0.335376 
0.478536 0.264453 0.259634 0.0736386 0.522402 0.519737 
0.587046 0.500755 0.499573 1 0.181918 -0.322187 
0.486986 0.491903 0.566897 -0.475704 0.73383 0.908746 
0.108482 0.901429 0.120605 -0.0534966 0.0588753 -0.0481191 
0.192694 0.198767 0.825857 -0.155762 -0.151003 0.172355 
0.14747 0.277552 0.833969 -0.20737 -0.110181 0.184188 
0.969798 0.0395523 0.0245934 0.00437727 -0.00334248 -0.00537552 
0.81569 0.945089 0.916667 0.0205915 0.069116 0.0455429 
0.521957 0.76163 0.224594 0.0573771 0.445096 -0.475451 
0.20163 0.0864736 0.892387 -0.0418754 -0.0976407 0.0784606 
0.455737 0.727818 0.752765 0.134862 -0.48692 -0.528031 
0.867929 0.165374 0.155021 -0.115364 0.0921317 0.0982847 
0.0807017 0.0348114 0.939202 0.00952405 0.0220792 -0.012642 
0.700064 0.776883 0.163175 -0.163832 -0.220239 0.301144 
0.17933 0.036055 0.111474 -0.0180864 -0.0899578 -0.0290958 
0.834355 0.616231 0.486674 0.765576 0.331053 -0.0311885 
0.347304 0.480665 0.523773 0.88258 0.399019 -0.32881 
0.94773 0.94053 0.0795701 -0.0212942 -0.018716 0.0139881 
0.495709 0.383024 0.517851 0.329085 0.990418 0.120789 
0.473505 0.713299 0.523651 -0.431735 0.930122 0.310896 
0.0288802 0.0569052 0.140583 0.0359996 0.0182703 0.00739545 
0.709413 0.526376 0.739372 -0.497702 -0.149264 -0.593438 
0.492185 0.515899 0.551552 -0.645978 -0.758038 0.868683 
0.0619479 0.165999 0.952601 0.0354066 0.0132131 -0.0462748 
0.207298 0.507716 0.486063 0.764794 -0.0221474 0.0361957 
0.526144 0.209165 0.616331 0.0768877 -0.73739 0.375001 
0.536666 0.455972 0.387541 -0.508235 0.563276 0.849389 
0.146816 0.825254 0.845057 0.12184 -0.102367 -0.11545 
0.520821 0.564138 0.500615 0.752917 0.669434 0.5054 
0.0688686 0.851766 0.926494 0.0490326 -0.0227802 -0.045939 
0.337763 0.413564 0.483872 0.793988 0.653226 0.103937 
0.516248 0.47078 0.487183 -0.881426 0.706503 -0.218252 
0.403187 0.506256 0.480701 0.762996 0.680133 -0.619817 
0.148004 0.134252 0.365274 -0.224773 -0.237617 -0.0872725 
0.497055 0.466556 0.474495 0.0043198 0.819707 0.605933 
0.566893 0.626144 0.586244 0.0122195 -0.896068 -0.811514 
0.476666 0.533878 0.483456 0.604979 -0.87698 0.726064 
0.859018 0.821824 0.299427 0.240078 0.189963 -0.113038 
0.544657 0.787789 0.656209 0.213572 0.686257 0.397394 
0.41829 0.519075 0.513617 -0.730315 0.346724 -0.196916 
0.419471 0.56295 0.517047 -0.383364 -0.526874 0.755928 
0.321676 0.501262 0.745894 0.508253 -0.000293368 -0.643298 
0.159436 0.856985 0.122728 0.0789836 -0.0880527 0.102608 
0.853814 0.16266 0.1733 -0.126851 0.114003 0.107003 
0.948329 0.917679 0.925339 -0.0276576 -0.01736 -0.0191412 
0.349639 0.507321 0.501626 -1 0.0789564 0.35518 
0.501703 0.77013 0.80168 -0.000325901 -0.396728 -0.459636 
0.944429 0.0620638 0.0901781 -0.0251856 0.0225508 0.0155202 
0.511421 0.556098 0.48889 -0.28828 -1 0.296309 
0.515324 0.445245 0.43935 0.587892 -0.534774 0.39437 
0.184712 0.133501 0.0907564 -0.0545222 -0.0754372 -0.110967 
0.204107 0.862789 0.814864 -0.114312 0.170044 0.126026 
0.274327 0.226595 0.18498 0.18862 0.228352 0.279726 
0.584664 0.88727 0.925531 -0.0266451 -0.143169 -0.202092 
0.176265 0.171998 0.583215 0.322623 0.31997 -0.104207 
0.880954 0.912273 0.105025 -0.0414612 -0.0562628 0.0469962 
0.621573 0.102311 0.760025 0.0948079 -0.398697 0.184379 
0.200552 0.535272 0.797401 0.400597 -0.0670875 -0.393813 
0.453193 0.541595 0.533022 0.814808 -0.768245 -0.607343 
0.427363 0.479607 0.487075 0.978675 -0.0620096 0.380979 
0.5433 0.468939 0.51423 0.227662 0.518124 0.467163 
0.498102 0.614742 0.226594 0.0184506 0.453179 -0.770686 
0.38702 0.642274 0.359741 -0.0794961 0.772706 -0.804918 
0.493752 0.282442 0.296924 -0.0235527 -0.592955 -0.565239 
0.49712 0.624076 0.536928 -0.231398 0.895326 0.568094 
0.533348 0.410815 0.463766 -0.356239 -0.57258 -0.653774 
0.508179 0.582376 0.495786 -0.370738 -0.620871 0.415409 
0.0742709 0.916547 0.0925082 0.0347404 -0.030918 0.0278916 
